star,client,source,company,ville,ecart,reponse_absente,reponse_negative,reponse_positive,date_annee,date_mois,date_jour,Commentaires_reduit
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,aucun problème impeccable merci 
1,0,0,0,0,0.04895104895104895,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,colis livré point relais loin déçue qualité vêtements reçu étiqueté one piece commande vers moda comprends qualité vraiment médiocre voulu retour peux accepter payer nouveau frais d'envoi exorbitants renouveler 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,bon produit 
5,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,bien aimer merci pimkie 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,beau produit répond parfaitement attentes félicitations 
4,1,0,0,1,0.02097902097902098,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,produit vendu sous marque bata n'est cette marque finalement 
2,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,livreur appelé donner numéro adressé cart colis informations livrè sauf numéro rue temp donné temp lavai marqué site informations données si apart service clien tapelle incapable répondre non question gérer problèmes 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,délai livraison peu long articles peu trop froissés suivi service clients bon 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,bien bientôt 
3,0,0,0,0,0.1678321678321678,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,sachet plastique déchiré dès pris main solide housse couette belle sauf tissu froisse facilement voir fil temps 
3,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,articles paquet ouvert transporteur articles manquants 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,satisfaite commande service seul petit bémol délai d'attente livraison 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,parfait changez 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,ras juste livraisons peu longues 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.4545454545454545,0.4,peu déçue boucles d'oreilles n'avaient papillons maintenir derrière lobe l'oreille bricolage autre paire trop grand tient 
5,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,aucuns problèmes bien déroulé 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,commande reçue délais annoncés conforme bon état merci 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,relation client 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,super.produits conformes description livrés temps.très satisfaite 
3,0,0,0,0,0.07692307692307693,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,satisfaite  robes vais renvoyer bien cordialement 
5,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,bon produit 
3,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,chaque commande victoria secret paquet jamais bien fermé moins emballage laisse désirer pousse autres personnes mal intentionnées ouvrir conséquent retrouve jamais totalité articles commandés 
5,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,satisfait commande 
5,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,parfait article conforme commande 
5,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,commande+livraison conforme 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,veste jolie taille xl trop grande plus manquait ceinture produit renvoyé 
5,0,0,0,0,0.16083916083916083,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,produit correcte pose bien joli conforme photos j'adore 
2,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,j'aurais dû être livrée lieu livrée point relay suivie coli inexistant 
3,0,0,0,0,0.1678321678321678,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,bonjour bien reçu commande irl peu déçu d'avoir taxé  euros douane rtrait colis j'espere etre rembourser merci compréhension 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,satisfaite 
3,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667,"livraison coûteuse si achète juste seul article final l'article commandé convient va grand l'ai rendu frais retour ,€ charge final j'aurais payé € frais autant garder si donner qqn d'autre déçue "
2,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9666666666666667, articles commandés article manque jour  articles d'une vente reçus séparément j'attends dernier 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,commande satisfaite 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,satisfait commande arrivée  jours avant date prévue produits top merci ❤❤❤ 
5,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,robe belle merci 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,bonjour espérais meilleure qualité tissus 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,satisfait 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,articles conformes j'attendais 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,gravure bonne qualité dommage bracelet difficile mettre seule 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,livreur top top livraison programmer assumer emballage propre 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,satisfaits jour 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,livraison plus rapide prévue seule remarque n'avons prévenus jour livraison 
5,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,adore cette marque originalité qualité chaussures 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,content produits efficacité vraiment bravo 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,robe ressemble réellement quelques détails près photo origine délais livraison correcte 
5,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,marque bien sûr plus preuves l'ensemble produits choisis m'ont donné entière satisfaction suite recherches vérifier compétitivité prix proposés aperçu j'avais réellement bonne affaire j'espère qu'il d'autres promotions cette marque 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,beaucoup d'amélioration niveau livraison marchandises abordables satisfaite 
5,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,bonne marque chaussures qualité supérieure livrées bien avant date prévue parfait 
1,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,encore problème commande showroom reçu bon article 
2,0,0,0,0,0.15384615384615383,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,attente dun colis décidément showroom notifie colis arrivés manque moitié sinon articles corrects photos 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,rapide bonne réception 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,pantalon taille  va taille  normalement mitaines biens déçue pantalon 
5,0,0,0,0,0.05594405594405595,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,contente chaussures correspondent descriptif n'hésiterai recommander 
3,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,livraison prévue initialement le mai livré fat  juillet service client jamais contacté répondre façon évasive demandes aucun geste commercial proposé service fini accorder remise  euros heure actuelle vu compte 
1,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,note globale  zero marchandise service client n'ai reçu commande camaïeu ais envoyé mail m'avez répondu téléphoné service client mardi  juillet personne répondue alfa arrêté mentir homme malhonnête logistique n'est jour où commande merci téléphoner 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,dire parfait 
5,0,0,0,0,0.03496503496503497,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,bien coupé jolie matière taille juste belle surprise 
5,0,0,0,0,0.17482517482517482,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,commande parfaite 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,satisfaite commande 
1,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,recu retard énorme livraison 
2,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,n'ai reçu moitié commande pourtant validée soins dès lors où engagements tenus considère engagement n'est digne d'un professionnel n'est première commanderai plus site j'invite tous contacts plus grande prudence bon entendeur 
5,0,0,0,0,0.006993006993006993,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,sans commentaire 
1,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,poulailler état catastrophique cassé presque tous angles colis intérieur sale rempli petits cailloux peine protéger recommande vendeur qualité tés médiocre regrette achat nul nul nul scandaleux photos appuie prouver état produit 
5,0,0,0,0,0.013986013986013988,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,bien 
5,0,0,0,0,0.006993006993006993,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,produit conforme attents 
3,0,0,0,0,0.006993006993006993,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,bien ensemble 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,produit répond attente 
3,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,livraison mal passée rendez livreur désagréable coiffeuse jolie facile monter  petits tiroirs peu abîmés tranche surtout leds miroir fonctionnent assez déçue vais contacter sav 
3,0,0,0,0,0.006993006993006993,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,produit plein défauts rayures finissions inexistante 
1,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,colis non reçu demande évaluer colis non reçu drôle conditions réclamation mal faites aucune réponses mails attends explication suivi dernière commande arrivée fonction cela renouvèlerai certainement commandes site 
3,0,0,0,0,0.013986013986013988,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,commandé taille  reçu taille sachant correspond généralement / beaucoup trop grand suffit laisser tailles lettres telles elles indiquées vêtements 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,livraison bien déroulée tapis bien protégé ouvert horrible odeur moisi renfermé dégagé voilà plus trois jours laissé exposé balcon déçue aujourd hui placé chambre fils si cette odeur persiste jette 
4,1,0,0,1,0.08391608391608392,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,sandales dorées décevantes découpes chaque pied différentes temps renvoyer elles feront bonheur quelqu'un emmaus 
4,1,0,0,1,0.013986013986013988,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,erreur taille.commande  paires tongs taille  reçu  ok  taille  
2,1,0,0,1,0.13986013986013984,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,observé ni reçu commande adam & eve '' prétendez contre observé reçu tardivement commande easy toys '' expédition cette commande réception celle-ci notablement retardée colis carton endommagé ouvert partie parti détérioré services volontairement ouvert cours 
5,0,0,0,0,0.16083916083916083,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,simple adorais commander livraison rapide 
1,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,commande incomplète 
3,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9333333333333333,produit mauvaise qualité fonctionnant déçue 
1,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,vraiment déçu commande table gros accroc dessus planche grosse fissure vraiment contente commande 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,delai livraison corrects produit décevant ressemble vraiment surmatelas plutôt petite couette trop compressé sous vide impossible bien regonfler 
5,1,0,0,1,0.06293706293706294,1,0,0,0.8333333333333144,0.5454545454545454,0.9,rapide correspond descriptif 
4,1,0,0,1,0.04895104895104895,1,0,0,0.8333333333333144,0.5454545454545454,0.9,articles mauvaise qualité 
5,1,0,0,1,0.006993006993006993,1,0,0,0.8333333333333144,0.5454545454545454,0.9,parfaite 
5,0,0,0,0,0.006993006993006993,1,0,0,0.8333333333333144,0.5454545454545454,0.9,dire 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,facile monter satisfaite achat 
1,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,commande non reçue 
5,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,satisfaite prise compte commande livraison qualité produit 
5,0,0,0,0,0.006993006993006993,1,0,0,0.8333333333333144,0.5454545454545454,0.9,satisfaite 
4,0,0,0,0,0.04895104895104895,1,0,0,0.8333333333333144,0.5454545454545454,0.9,livraison rapide commande conforme photos 
4,1,0,0,1,0.006993006993006993,1,0,0,0.8333333333333144,0.5454545454545454,0.9,contente article 
4,1,0,0,1,0.05594405594405595,1,0,0,0.8333333333333144,0.5454545454545454,0.9,l'article commandé bonne qualité tissus mediocre 
5,1,0,0,1,0.06293706293706294,1,0,0,0.8333333333333144,0.5454545454545454,0.9,commande effectuée succès colis bien reçu temps heure point relais commande conforme parfait etat 
5,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,satisfaite encore merci 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,satisfaite 
2,0,0,0,0,0.12587412587412586,1,0,0,0.8333333333333144,0.5454545454545454,0.9,montre arrivée avant date prévue présentation mentionné accessoires samsung apple compatibles attend réponse renvoi 
3,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,bonjour désire retourner articles 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,commande convient attentes 
5,1,0,0,1,0.08391608391608392,1,0,0,0.8333333333333144,0.5454545454545454,0.9,bons produits attends reste commande met beaucoup temps arriver 
1,0,0,0,0,0.4125874125874126,1,0,0,0.8333333333333144,0.5454545454545454,0.9, flacons vides moitié lors réception  refuser paquet mauvais emballage flacons cassés dévissés commande plus produits liquides 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,jamais soucis 
5,0,0,0,0,0.05594405594405595,1,0,0,0.8333333333333144,0.5454545454545454,0.9,article arrivé avant date prévue contente 
5,0,0,0,0,0.12587412587412586,1,0,0,0.8333333333333144,0.5454545454545454,0.9,accessoir parfait 
5,1,0,0,1,0.20279720279720279,1,0,0,0.8333333333333144,0.5454545454545454,0.9,marchandise bonne qualité fine essuyer verres 
3,0,0,0,0,0.04195804195804196,1,0,0,0.8333333333333144,0.5454545454545454,0.9,commandé  sweat-shirts taille marque napapijri l'un trop grand  tailles l'autre trop petit dommage 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,défaut chaussures 
5,1,0,0,1,0.15384615384615383,1,0,0,0.8333333333333144,0.5454545454545454,0.9,bien  produit renvoyer 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,quatre articles défectueux 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,bon produit 
5,0,0,0,0,0.07692307692307693,1,0,0,0.8333333333333144,0.5454545454545454,0.9,expédition livraison rapide arrivé avant date énoncé 
2,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,reçu moitié commande tardivement aucune communication restant commande si vais recevoir non ème cela arrive plus trop envie acheter site conditions 
2,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,pointure correspond commandé  molly braken reçu  correspond  frais retour trop élevés commercial 
2,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,bien reçu commande flacon liquide vaisselle moitié vide ailleurs n'ai reçu reste d'une précédente commande commande numéro  colis numéro q statut cours préparation // 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,contente achat vêtements bonne qualité 
5,1,0,0,1,0.1678321678321678,1,0,0,0.8333333333333144,0.5454545454545454,0.9,satisfaite 
3,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,commande pu être complète remboursé 
4,1,0,0,1,0.13286713286713286,1,0,0,0.8333333333333144,0.5454545454545454,0.9,qualité produits franchement dire haut gamme juste délai livraison peu longue 
5,1,0,0,1,0.06293706293706294,1,0,0,0.8333333333333144,0.5454545454545454,0.9,satisfaite commandes 
2,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,commande taxée frais douane livraison articles abîmés rapport l'emballage plastique lieu d'un carton gardé articles déçue rapport coût total commande 
5,0,0,0,0,0.15384615384615383,1,0,0,0.8333333333333144,0.5454545454545454,0.9,bien .conforme photo 
5,0,0,0,0,0.1188811188811189,1,0,0,0.8333333333333144,0.5454545454545454,0.9,livraison délai annoncé montres ice watch bien emballées coffrets elles superbes contente achat 
5,1,0,0,1,0.06293706293706294,1,0,0,0.8333333333333144,0.5454545454545454,0.9,articles top vite livrés 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,jeans parfait contre qualité sac moyenne merci 
4,0,0,0,0,0.17482517482517482,1,0,0,0.8333333333333144,0.5454545454545454,0.9,produit conforme description seul bémol concerne livraison j'avais choisi point retrait celui ci délivre colis l'après midi n'étant informée allée matin dommage devoir deux allers retours surtout  minutes route a/r 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,retour produit point prend trop frais trouve 
1,0,0,0,0,0.13286713286713286,1,0,0,0.8333333333333144,0.5454545454545454,0.9,bonjour n'ai reçu commande pense cela n'est normal mme minguet 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,livrée avant date limite livraison plutôt bien 
5,0,0,0,0,0.17482517482517482,1,0,0,0.8333333333333144,0.5454545454545454,0.9,livraison rapide produit conforme commande 
5,1,0,0,1,0.006993006993006993,1,0,0,0.8333333333333144,0.5454545454545454,0.9,commande passée début juillet reçu fin juillet précisé aucun problème délai long sans raison apparemment 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,heureuse voir arriver colis bonne condition merci professionnalisme bientôt 
5,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,satisfaite 
5,0,0,0,0,0.04195804195804196,1,0,0,0.8333333333333144,0.5454545454545454,0.9,rapide efficace super produit 
4,0,0,0,0,0.14685314685314685,1,0,0,0.8333333333333144,0.5454545454545454,0.9,carton abîmer 
4,0,0,0,0,0.16083916083916083,1,0,0,0.8333333333333144,0.5454545454545454,0.9,bon produit bonne qualité 
4,1,0,0,1,0.04895104895104895,1,0,0,0.8333333333333144,0.5454545454545454,0.9,bien redire 
5,0,0,0,0,0.0,1,0,0,0.8333333333333144,0.5454545454545454,0.9,bien 
4,0,0,0,0,0.07692307692307693,1,0,0,0.8333333333333144,0.5454545454545454,0.9,envoi rapide produit qualité 
3,0,0,0,0,0.1818181818181818,1,0,0,0.8333333333333144,0.5454545454545454,0.9,article peu ressemblant photo mauvaise qualité 
5,0,0,0,0,0.15384615384615383,1,0,0,0.8333333333333144,0.5454545454545454,0.9,satisfaite 
3,1,0,0,1,0.14685314685314685,1,0,0,0.8333333333333144,0.5454545454545454,0.9,reçu totalité commande article annulé jour sais pourquoi déçue contre satisfaite article reçu dommage totalité commande attendais impatience 
5,0,0,0,0,0.05594405594405595,1,0,0,0.8333333333333144,0.5454545454545454,0.9,bonjour adore marque asti faite commande sandales vont bien recommande marque bonne qualité famille 
5,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,jolies dessous invisibles culotte effet push up sublime tombé vêtements 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,delà taille grand déçu couleur rouge plutôt orangé déçu aspect tissu trop brillant 
5,0,0,0,0,0.04195804195804196,1,0,0,0.8333333333333144,0.5454545454545454,0.9,redire article nickel livraison plus sue rapide 
3,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.9,boite pain cassé colis assez protégé dommage plaisait beaucoup retour charge comprends qu'il échange 
5,1,0,0,1,0.06293706293706294,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,satisfaite produits 
5,0,0,0,0,0.03496503496503497,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,identique photo 
3,0,0,0,0,0.0979020979020979,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,bonjour produit affreux 
3,0,0,0,0,0.05594405594405595,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,decue articles enthousiaste recommander 
5,0,0,0,0,0.17482517482517482,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,l'égouttoir parfait juste dimension cherchais depuis moment 
2,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,recu produit commandé rupture stock paie frais livraison jamais livré inamissible 
4,0,0,0,0,0.06293706293706294,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,déçue articles reçu outre taillaient grand qualité ordinaire prix forts exagérés 
3,1,0,0,1,0.14685314685314685,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,paquet arrivé ouvert bien livreur attendu vérifie si tous produits sinon donné juste demi etoile 
1,0,0,0,0,0.11188811188811189,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,bonjour reçu commande j'espère va recevoir prochains jours ci non va réclamation 
4,0,0,0,0,0.1678321678321678,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,livraison trop longue sinon dire 
4,0,0,0,0,0.1888111888111888,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,couleur plait trop 
3,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,bonne communication livré article mauvaise taille.j espère pouvoir être échangé remboursé 
1,0,0,0,0,0.1048951048951049,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,reçu commande suivi colis inexistant déjà alerté service client dit aucun soucis commande renouvellerai commande 
4,0,0,0,0,0.0,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,débardeur préféré  tailles dessus taille tre petit 
5,0,0,0,0,0.14685314685314685,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,satisfaite achat 
5,0,0,0,0,0.03496503496503497,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,rapide conforme 
4,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.4545454545454545,0.4,beaucoup choix 
3,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,point relais change livraison trop longue 
1,1,0,0,1,0.09090909090909091,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,n'ai reçu est-ce normal 
5,0,0,0,0,0.04895104895104895,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,article top livraison rapide 
3,0,0,0,0,0.04895104895104895,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,tabourets arrivés abîmés tous  niveau l'assise 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,commande conforme taille grand pris taille habituelle 
1,1,0,0,1,0.0979020979020979,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,reçu marqué livré ja reçu l'instant service client injouable 
4,1,0,0,1,0.1818181818181818,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,dommage lesdélais livraison aussi longs 
5,1,0,0,1,0.027972027972027975,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,parfait 
5,0,0,0,0,0.03496503496503497,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,super article livraison rapide 
2,0,0,0,0,0.04195804195804196,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,bonjour comment réclamation manque ceinture combinaison 
5,0,0,0,0,0.03496503496503497,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,parfait livraison rapide excellent conditionnement produit qualité 
5,1,0,0,1,0.06293706293706294,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,produit bien adoré 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.4545454545454545,0.4,livraison conforme attentes excellent investissement 
1,0,0,0,0,0.12587412587412586,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,n'ai reçu commande 
5,1,0,0,1,0.07692307692307693,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,bien 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,produits conformes descriptif 
5,0,0,0,0,0.08391608391608392,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,parfait 
4,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,confortable porter ensuite voir long therme si produit conforme intentions indiquées dire textile minceur triple action voir 
3,0,0,0,0,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,déçue robe celle-ci transparente livraison retard n'est certainement faute problème poste 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,parfait habitude 
2,1,0,0,1,0.06993006993006994,1,0,0,0.8333333333333144,0.5454545454545454,0.8666666666666667,marque na-kd pose aucune difficulté cette commande cependant showroomprive preuve d'un gros manque professionnalisme commande mis plus  mois arrivée service client déplorable extrêmement déçue deuxième commande laquelle gros problèmes site commande précédente n'ai absolument reçu produit commandé fuir 
5,0,0,0,0,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,bien passé 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,chaussures conformes 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,vêtements conformes 
5,1,0,0,1,0.06993006993006994,0,0,1,0.8333333333333144,0.5454545454545454,0.8666666666666667,vêtements conformes 
